file,branch,code_addr,dptr_addr,access_type,next_bytes,confidence
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x71B8,0x4575,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x71C4,0x721B,lcall,12 72D5,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x71CA,0x71F8,lcall,12 72C6,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x71D0,0x4575,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x71DA,0x53C5,lcall,12 655F,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x71E0,0x5409,lcall,12 655F,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x71E6,0x312D,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x71F2,0x5206,ljmp,02 655F,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7200,0x312D,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7212,0x6315,lcall,12 6496,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7244,0x31D1,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x724C,0x312D,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7258,0x312D,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7269,0x312D,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x727D,0x312D,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7289,0x31D1,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x736F,0x732A,movc,93,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x743F,0x73F0,movc,93,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x745A,0x30AF,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x745F,0x31DD,lcall,12 6067,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x748E,0x732A,lcall,12 64B6,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7495,0x30B4,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x749F,0x46A0,lcall,12 7C2F,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x74A5,0x4343,lcall,12 7BD2,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x74B1,0x46A0,lcall,12 7C0A,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x74CD,0x737F,lcall,12 64B6,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x74D8,0x30B0,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x74E9,0x73E8,movc,93,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x74ED,0x3104,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x74F1,0x30AF,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x74F5,0x30B2,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7500,0x73F0,lcall,12 64A7,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7518,0x30AF,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7521,0x30B4,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7525,0x317B,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x752A,0x30B4,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x752E,0x30AF,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7532,0x3104,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x753B,0x321D,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7569,0x31D1,lcall,12 604A,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7574,0x318E,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x757D,0x32B5,lcall,12 604B,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x75D6,0x31D1,lcall,12 604A,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x75FE,0x0001,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x76C5,0x302A,lcall,12 607B,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x76D1,0x318E,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7701,0x0001,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x770D,0x0001,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7752,0x32B5,lcall,12 604B,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7765,0x439E,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7769,0x3012,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x776D,0x32B2,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7773,0x32B3,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x777B,0x3104,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7785,0x3282,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7793,0x317B,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x779B,0x720D,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x77A1,0x3013,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x77C2,0x311C,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x77C6,0x301C,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x77CA,0x311D,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x77CE,0x301D,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x77D2,0x311E,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x77D6,0x301E,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x77DA,0x311F,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x77DE,0x301F,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x77E2,0x31D1,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x77E6,0x3020,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x77EA,0x31D2,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x77EE,0x3021,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7838,0x4575,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x783F,0x3010,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7877,0x4576,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x787B,0x4577,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7883,0x4343,lcall,12 7BD2,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x78A7,0x4576,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x78AB,0x4577,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x78AF,0x4343,lcall,12 7BD2,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x793E,0x8A41,lcall,12 8A42,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x798B,0x8A56,ljmp,02 8A42,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x79B1,0x4411,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x79B5,0x4343,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x79F0,0x4411,lcall,12 6067,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7A0F,0x3000,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7A2B,0x4411,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7A34,0x78E0,ljmp,02 72B6,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7A52,0x31D9,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7A56,0x0001,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7A5A,0x31DA,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7A61,0x31D9,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7A69,0x31DA,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7A81,0x32B3,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7A8A,0x31DB,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7A8E,0x0001,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7A92,0x31DC,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7A97,0x31DB,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7A9F,0x31DC,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7AB8,0x311B,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7B06,0xFF81,lcall,12 7551,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7B29,0x0001,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7C97,0x4576,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7C9B,0x4577,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7CBD,0x4576,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7CC3,0x4579,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7CCD,0x457A,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7CE6,0x4577,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7CEA,0x4578,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7CEE,0x7D5B,lcall,12 72D5,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7CF4,0x7D5A,lcall,12 72C6,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7CFA,0x30B2,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7D25,0x30B3,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7D29,0x30B2,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7D2D,0x4578,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7D32,0x4577,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7D43,0x4578,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7D48,0x457A,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7D84,0x457A,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7D88,0x4578,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7D8E,0x457A,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7D94,0x4578,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7DA0,0x4577,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7DA6,0x4578,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7DC4,0x30CE,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7DDD,0x30CE,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7DE4,0x3104,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7DEA,0x3102,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7DF6,0x30CE,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7DFD,0x3108,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7E0B,0x3105,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7E28,0x30CE,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7E49,0x318C,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7E52,0x30CE,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7E5B,0x45A5,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7E6B,0x30CF,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7E71,0x45A6,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7E7A,0x3103,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7E86,0x30CF,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7E8C,0x30CE,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7EA3,0x30CF,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7EA9,0x30CE,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7EB1,0x30CF,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7ED0,0x30CE,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7EE5,0x30CE,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7EFA,0x30CE,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7F0F,0x30CE,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7F1E,0x459F,lcall,12 0127,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7F24,0x30CE,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7F77,0x3102,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7F7B,0x45A8,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7FB5,0x4440,lcall,12 7709,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x7FD1,0x0001,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8011,0x0001,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8066,0x0001,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x809D,0x80F8,lcall,12 72D5,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x80A3,0x80CC,lcall,12 72C6,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x80A9,0x4575,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x80B1,0x312C,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x80B8,0x53C5,lcall,12 655F,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x80BE,0x52B9,lcall,12 655F,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x80C4,0x30B1,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x80C8,0x43A5,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x80CF,0x43A5,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x80D6,0x312C,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x80E1,0x312C,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x80E5,0x311C,lcall,12 6067,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x80EF,0x8099,lcall,12 6496,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8120,0x312C,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x812B,0x312C,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x819A,0x30B2,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x81A3,0x43A9,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x81A8,0x43AA,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x81AC,0x43AB,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x81B0,0x8338,lcall,12 72D5,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x81B6,0x81BF,lcall,12 72C6,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x81C6,0x46E9,lcall,12 7C21,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x81E6,0x43AA,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x81EA,0x81C0,ljmp,02 72B6,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x81F0,0x5392,lcall,12 655F,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x81F6,0x540C,lcall,12 655F,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x81FC,0x7200,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8210,0x5422,lcall,12 655F,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x821B,0x43A1,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8222,0x52F8,lcall,12 655F,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8228,0x43AA,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8234,0x7248,lcall,12 7551,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8243,0x5307,ljmp,02 655F,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8251,0x52CE,lcall,12 655F,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x826F,0x5434,lcall,12 655F,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8285,0x5360,lcall,12 655F,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8295,0x52C8,lcall,12 655F,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x82A3,0x52B9,lcall,12 655F,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x82A9,0x43AA,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x82B7,0x7248,lcall,12 7551,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x82C3,0x52F8,lcall,12 655F,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x82EE,0x56A5,ljmp,02 6496,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x82F4,0x5307,ljmp,02 655F,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x82FA,0x5409,lcall,12 655F,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8300,0x43AA,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x830E,0x724A,lcall,12 7551,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8325,0x5307,ljmp,02 655F,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x832E,0x43A9,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8332,0x6861,ljmp,02 72B6,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8360,0x3103,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x836D,0x43AA,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8373,0x43A9,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8387,0x43A9,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8390,0x43AA,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8398,0x43A9,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8442,0x0010,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8448,0x444A,lcall,12 7FB8,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8458,0x4575,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8460,0x0011,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8466,0x0013,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x846C,0x4575,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8473,0x444A,lcall,12 7FC5,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x847C,0x4575,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8484,0x4576,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8488,0x4577,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x848C,0x4343,lcall,12 7BD2,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x84B1,0x0030,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x84D8,0x0030,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x852C,0x4575,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x853C,0x4575,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8548,0x30A2,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8553,0x30A3,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8569,0x32B5,lcall,12 604B,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8573,0x31D2,lcall,12 604B,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x85B6,0x3158,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x85E4,0x46A0,lcall,12 7C28,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x85FB,0x46A0,lcall,12 7C21,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8621,0x46A0,lcall,12 7C29,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x863A,0x46A0,lcall,12 7C21,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8643,0x3158,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8655,0xFF80,lcall,12 7551,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8669,0x3159,lcall,12 604A,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8679,0x32B5,lcall,12 604A,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8683,0x3159,lcall,12 604A,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x868B,0x32B5,lcall,12 604A,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x869F,0x30A3,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x86AE,0x7248,lcall,12 7551,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x86EA,0x7248,lcall,12 7551,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x872D,0x7248,lcall,12 7551,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8753,0x31DD,lcall,12 6083,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8764,0x31DD,lcall,12 6083,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8775,0x724E,lcall,12 7551,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x877F,0x31DD,lcall,12 6083,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8785,0x720C,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x878C,0x316A,lcall,12 604A,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x87AD,0x724A,lcall,12 7551,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x87B8,0x312D,lcall,12 604B,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x87C6,0x312D,lcall,12 604B,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x87E0,0x316A,lcall,12 604A,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x882C,0x87A1,ljmp,02 873C,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x883F,0x8845,lcall,12 873C,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8845,0x724A,lcall,12 7551,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8872,0x8878,ljmp,02 873C,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x88AB,0x87A1,ljmp,02 873C,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x88B1,0x724B,lcall,12 7551,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x88C3,0x724A,lcall,12 7551,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x88D5,0x724B,lcall,12 7551,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x88ED,0x724A,lcall,12 7551,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8905,0x316A,lcall,12 604A,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8941,0x8947,ljmp,02 873C,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8947,0x724B,lcall,12 7551,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8971,0x8977,ljmp,02 873C,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x89A9,0x87A1,ljmp,02 873C,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x89C5,0x31D1,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x89CA,0x323F,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x89D0,0x31D2,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x89D5,0x3240,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x89E2,0x323D,lcall,12 7C21,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8A01,0x3046,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8A06,0x3047,write,F0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8A29,0x30A1,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8A38,0x30A1,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8A67,0x724E,lcall,12 7551,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8ABB,0x46E8,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8AC2,0x0A76,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8AD0,0x0C82,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8B14,0x30A3,read,E0,high
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8B1E,0x3292,lcall,12 604B,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8B35,0x724E,lcall,12 7551,medium
90CYE02_27 DKS.PZU,90CYE_shifted_DKS,0x8B6D,0x4575,read,E0,high
